Price,Type,Rooms,Bathroom,Car,BuildingArea,Regionname,YearBuilt
940000,3,4,2,1.0,172.0,4,1930.0
655800,3,3,2,1.0,102.0,4,2009.0
1082000,3,4,3,2.0,165.0,4,2011.0
1210000,3,3,1,1.0,144.0,4,1920.0
880000,3,3,1,1.0,111.0,4,1950.0
335000,1,1,1,1.0,50.0,4,2005.0
1260000,3,4,1,3.0,159.0,4,1960.0
1400000,3,3,2,3.0,195.0,4,2006.0
995000,3,3,1,2.0,118.0,4,1960.0
962000,3,2,1,1.0,94.0,4,1920.0
800000,3,3,2,1.0,138.0,4,1970.0
1305000,3,3,1,0.0,112.0,4,1900.0
485000,1,2,1,1.0,65.0,4,2011.0
810000,3,3,1,1.0,84.0,4,1970.0
1620000,3,4,3,1.0,233.0,4,2015.0
923000,3,3,1,0.0,118.0,4,1900.0
1030000,3,2,1,2.0,136.0,4,1930.0
1046000,3,3,2,2.0,125.0,4,1890.0
740000,3,2,2,1.0,127.0,4,2006.0
970000,3,4,1,1.0,151.0,4,1915.0
735000,2,3,2,2.0,162.0,4,2007.0
485000,1,2,1,1.0,63.0,4,2006.0
950000,3,3,1,2.0,145.0,4,1950.0
1280000,3,4,2,1.0,153.0,4,1930.0
1040000,3,4,2,2.0,198.0,4,2004.0
1115000,3,4,1,1.0,163.0,4,1880.0
1176000,3,3,1,2.0,111.0,4,1960.0
1265000,3,4,2,2.0,185.0,4,1950.0
801000,3,2,1,1.0,106.0,4,1920.0
770000,2,3,2,2.0,132.0,4,2015.0
993000,3,3,2,2.0,158.0,4,1900.0
650000,3,2,1,1.0,62.0,4,1890.0
891500,3,3,1,0.0,130.0,4,1920.0
805000,3,3,1,2.0,104.0,4,1930.0
680000,3,2,1,1.0,101.0,4,2000.0
793000,3,2,1,1.0,140.0,4,1995.0
747000,2,3,2,2.0,170.0,4,2005.0
896000,3,2,1,0.0,95.0,4,1900.0
890000,3,2,1,0.0,90.0,4,1900.0
930000,2,4,3,3.0,188.0,4,2009.0
820000,2,4,2,2.0,204.0,4,2006.0
816000,3,2,1,1.0,104.0,4,1930.0
945000,3,3,2,1.0,190.0,4,2017.0
643700,3,1,1,0.0,45.0,4,1900.0
760000,3,2,1,2.0,109.0,4,1930.0
900000,3,3,2,2.0,168.0,4,2013.0
830000,2,3,3,2.0,236.0,4,2013.0
1126000,3,4,2,2.0,150.0,4,1960.0
1235000,3,3,2,1.0,204.0,4,2009.0
457000,1,2,1,1.0,89.0,4,1975.0
660000,1,2,2,1.0,113.0,4,2006.0
770000,2,3,2,1.0,145.0,4,2011.0
1350000,3,4,3,2.0,242.0,4,1985.0
820000,2,3,2,1.0,180.0,4,2012.0
991000,3,3,1,1.0,139.0,4,1950.0
657000,3,2,2,1.0,104.0,4,1950.0
710000,3,3,2,1.0,140.0,4,1950.0
840000,2,3,2,2.0,180.0,4,1990.0
1080000,3,4,3,2.0,162.0,4,1976.0
1015000,3,3,1,1.0,125.0,4,1950.0
1245000,3,4,3,3.0,225.0,4,1950.0
1105000,3,3,1,1.0,119.0,4,1950.0
540000,1,2,1,1.0,65.0,5,1970.0
726000,1,2,1,1.0,64.0,5,1970.0
1340000,3,3,1,0.0,129.0,5,1980.0
1105000,2,2,2,1.0,119.0,5,2010.0
841000,2,2,1,1.0,0.0,5,2000.0
528500,1,2,1,1.0,74.0,5,1960.0
410000,1,1,1,1.0,55.0,5,2011.0
550000,1,2,1,2.0,54.0,5,1975.0
470000,1,2,1,1.0,57.0,5,2006.0
640000,1,2,2,1.0,84.0,5,2006.0
720000,1,2,2,1.0,98.0,5,1998.0
1325000,3,3,2,1.0,139.0,5,2011.0
368000,1,1,1,1.0,52.0,5,2003.0
450000,1,2,1,1.0,71.0,5,1970.0
1385000,3,3,2,0.0,150.0,5,1890.0
990000,3,2,2,1.0,120.0,5,2008.0
606000,1,2,1,2.0,84.0,5,2000.0
450000,1,1,1,1.0,60.0,5,2012.0
1470000,3,3,1,0.0,93.0,5,1930.0
1010000,3,2,2,0.0,100.0,5,1900.0
1266000,3,2,1,0.0,106.0,5,1960.0
620000,1,2,1,2.0,69.0,5,2004.0
630000,1,2,1,1.0,75.0,5,2002.0
560000,1,2,1,1.0,68.0,5,1975.0
665500,1,2,2,1.0,96.0,5,2012.0
550055,1,2,1,2.0,65.0,5,1971.0
358000,1,1,1,1.0,43.0,5,1970.0
320000,1,1,1,1.0,45.0,5,1975.0
1000000,2,3,2,1.0,170.0,5,1920.0
598000,1,2,1,1.0,85.0,5,2005.0
885000,3,2,1,1.0,73.0,5,1880.0
587134,1,2,1,1.0,1.0,5,1970.0
1286000,3,2,1,1.0,108.0,5,1890.0
1200000,3,3,1,1.0,125.0,5,1920.0
1382500,3,3,2,2.0,188.0,5,2007.0
1600000,3,4,2,1.0,179.0,5,1910.0
1710000,3,3,1,1.0,160.0,5,1890.0
583000,1,2,2,1.0,69.0,5,2011.0
650000,2,2,2,2.0,100.0,5,2013.0
1700000,3,4,2,1.0,218.0,5,1900.0
1575000,3,2,1,3.0,126.0,5,1945.0
950000,3,2,1,1.0,73.0,5,1920.0
1655000,3,3,1,3.0,101.0,5,1924.0
1255000,3,3,2,1.0,156.0,5,1910.0
1020000,3,2,1,2.0,115.0,5,1935.0
435000,1,1,1,2.0,55.0,5,1970.0
790000,3,2,1,1.0,78.0,5,2000.0
605000,1,2,1,2.0,65.0,5,2000.0
385000,1,1,1,0.0,41.0,5,1970.0
1190000,3,3,1,1.0,125.0,5,1920.0
865000,2,3,1,2.0,108.0,5,2006.0
2175000,3,4,2,1.0,186.0,5,1890.0
312000,1,1,1,1.0,39.0,5,1960.0
890000,3,2,1,1.0,92.0,5,1910.0
1101000,3,2,1,0.0,99.0,5,1910.0
1050000,3,3,1,0.0,106.0,5,1910.0
1010000,3,3,1,1.0,124.0,5,2000.0
1900000,3,3,1,1.0,174.0,5,1910.0
888000,3,2,1,1.0,102.0,5,1985.0
1020000,3,2,1,1.0,97.0,5,1920.0
844000,3,2,1,1.0,106.0,5,1995.0
900000,2,3,2,2.0,138.0,5,2012.0
1300000,3,3,1,1.0,135.0,5,1920.0
810000,1,3,1,2.0,119.0,5,2000.0
701000,2,2,1,1.0,109.0,5,2000.0
665000,1,2,1,1.0,76.0,5,1975.0
2315000,3,3,1,2.0,143.0,5,1960.0
1170000,3,2,1,3.0,93.0,5,1920.0
1715000,3,3,1,1.0,143.0,5,1900.0
422000,1,1,1,1.0,40.0,5,1970.0
1474000,3,3,1,0.0,131.0,5,1910.0
1035000,3,2,1,2.0,102.0,5,1890.0
460000,1,2,1,1.0,65.0,5,2009.0
1760000,3,3,2,2.0,180.0,5,1920.0
1095000,3,2,1,2.0,86.0,5,1910.0
1225000,3,3,1,2.0,135.0,5,1910.0
1211000,3,2,1,1.0,100.0,5,1900.0
770000,1,2,1,1.0,115.0,5,1975.0
1000000,3,3,1,1.0,131.0,5,1930.0
1050000,3,2,1,2.0,100.0,5,1925.0
2160000,3,3,2,1.0,90.0,5,1920.0
400000,1,1,1,1.0,43.0,5,2014.0
1420000,3,4,1,1.0,137.0,5,1890.0
1950000,3,4,2,1.0,140.0,5,1910.0
1080000,3,3,1,1.0,130.0,5,1910.0
570000,1,2,1,1.0,10.0,5,1970.0
1340000,3,2,1,1.0,108.0,5,1910.0
2340000,3,4,2,3.0,231.0,5,1920.0
1634000,3,2,1,2.0,109.0,5,1920.0
910000,3,2,1,1.0,81.0,5,1995.0
1650000,3,4,1,1.0,168.0,5,1970.0
1510000,3,3,1,3.0,165.0,5,1900.0
865000,3,4,1,2.0,160.0,5,1955.0
476000,1,2,1,1.0,85.0,5,1995.0
706000,3,3,1,0.0,111.0,5,1960.0
920000,3,4,2,2.0,179.0,5,1965.0
522000,1,2,1,1.0,91.0,5,2012.0
690000,3,4,1,1.0,137.0,5,1960.0
770000,2,3,2,2.0,138.0,5,2012.0
475000,2,2,1,1.0,113.0,5,2010.0
651000,1,3,2,2.0,113.0,5,2009.0
815500,3,3,2,2.0,165.0,5,1940.0
770000,3,3,2,2.0,173.0,5,1960.0
585500,2,2,1,1.0,86.0,5,2013.0
840000,3,4,1,2.0,196.0,5,1960.0
470000,1,2,1,1.0,76.0,5,2009.0
810000,3,3,1,3.0,93.0,5,1960.0
855333,3,4,1,2.0,183.0,5,1974.0
875000,3,3,2,1.0,105.0,6,1999.0
651000,3,4,2,2.0,189.0,6,2010.0
802000,3,3,1,2.0,120.0,6,1960.0
1000000,3,3,2,2.0,120.0,6,1960.0
801347,3,4,2,1.0,164.0,6,1970.0
921000,3,3,1,2.0,129.0,6,1970.0
752500,3,2,1,1.0,112.0,6,1950.0
1067000,3,3,1,2.0,122.0,6,1940.0
1260500,3,3,1,1.0,107.0,6,1950.0
850500,3,3,1,2.0,118.0,6,1962.0
1068000,3,3,2,2.0,172.0,6,1970.0
937500,3,4,2,2.0,226.0,6,1993.0
1126000,3,4,2,2.0,242.0,6,1980.0
778000,3,2,1,1.0,89.0,6,1965.0
1230000,3,4,2,2.0,249.0,5,2009.0
1805000,3,2,1,1.0,102.0,5,1890.0
2200000,3,2,2,1.0,172.0,5,1875.0
1265000,3,2,1,0.0,102.0,5,1890.0
1928000,3,4,1,0.0,186.0,5,1890.0
526000,1,1,1,1.0,50.0,5,1995.0
2236000,3,3,2,1.0,196.0,5,1890.0
1403000,1,3,2,2.0,132.0,5,1980.0
1120000,3,3,1,2.0,141.0,5,1950.0
975000,3,4,1,1.0,159.0,5,1960.0
780000,3,3,1,1.0,115.0,5,1950.0
600000,1,3,1,1.0,124.0,5,2008.0
955000,3,4,2,2.0,135.0,5,1950.0
731000,3,3,1,2.0,111.0,5,1960.0
585000,1,3,1,1.0,98.0,5,2009.0
480000,2,2,1,1.0,94.0,5,1988.0
605000,2,4,2,1.0,157.0,5,1990.0
738000,3,3,1,1.0,106.0,5,1974.0
386000,3,2,1,1.0,67.0,5,1987.0
452000,1,2,1,1.0,87.0,5,1990.0
522500,3,3,1,1.0,121.0,5,2005.0
530000,2,2,1,1.0,98.0,5,2004.0
815000,3,3,1,1.0,94.0,5,1960.0
775000,3,3,1,1.0,103.0,5,1960.0
900000,3,3,1,1.0,139.0,5,1950.0
835000,3,3,1,2.0,132.0,5,1950.0
790000,2,3,3,1.0,175.0,5,2009.0
810000,3,4,2,1.0,147.0,5,1950.0
500000,2,2,1,1.0,109.0,5,2012.0
485000,1,2,1,1.0,74.0,5,1975.0
488000,1,2,1,2.0,84.0,5,2001.0
900000,3,3,2,2.0,168.0,5,1940.0
680000,3,2,1,2.0,95.0,5,1940.0
590000,2,3,2,2.0,142.0,5,2000.0
770000,3,3,1,3.0,124.0,5,1955.0
975000,3,3,1,3.0,151.0,5,1970.0
970000,3,4,2,1.0,154.0,5,1920.0
600000,2,3,3,1.0,107.0,5,1940.0
510000,2,2,1,1.0,91.0,5,2013.0
750000,3,3,2,2.0,146.0,5,1999.0
822000,3,4,2,2.0,194.0,5,1983.0
430000,2,3,2,1.0,106.0,5,2006.0
810000,3,2,1,1.0,94.0,5,1950.0
550500,2,2,1,2.0,100.0,5,2012.0
610000,2,2,1,1.0,109.0,5,1995.0
533000,1,3,2,2.0,111.0,5,2007.0
410000,2,2,1,1.0,88.0,5,2014.0
616000,3,3,1,1.0,108.0,5,1970.0
960000,3,3,1,2.0,111.0,5,1950.0
985000,3,4,2,2.0,182.0,5,2007.0
670000,3,3,1,1.0,145.0,5,1949.0
665000,2,4,2,2.0,141.0,5,2001.0
880000,3,3,2,2.0,106.0,5,1960.0
700000,3,3,1,2.0,104.0,5,1950.0
600000,2,3,2,1.0,139.0,5,1998.0
525500,3,2,1,1.0,84.0,5,2000.0
612500,3,3,1,1.0,132.0,5,1950.0
248500,1,1,1,1.0,49.0,5,1970.0
650000,3,4,1,2.0,141.0,5,1940.0
500000,3,3,1,2.0,92.0,5,2013.0
599000,3,3,1,1.0,100.0,5,1950.0
1150000,3,3,2,1.0,134.0,8,1990.0
985000,3,3,1,0.0,167.0,8,1890.0
1200000,1,3,2,2.0,139.0,8,2012.0
2105000,3,4,2,3.0,181.0,8,1940.0
550000,1,2,1,1.0,57.0,8,2012.0
1915000,3,4,3,1.0,237.0,8,1935.0
1630000,3,3,2,2.0,135.0,8,1997.0
1000000,3,2,2,0.0,108.0,8,1890.0
1470000,3,3,1,0.0,109.0,8,1880.0
725000,1,2,2,2.0,87.0,8,2010.0
600000,1,2,1,1.0,74.0,8,2005.0
1342000,3,3,2,2.0,137.0,8,1900.0
500000,1,1,1,1.0,60.0,8,2006.0
795000,1,2,2,1.0,84.0,8,2013.0
590000,1,2,2,1.0,70.0,8,2012.0
1100000,1,2,2,1.0,110.0,8,2006.0
1275000,3,2,2,1.0,115.0,8,2015.0
1000000,3,2,1,1.0,106.0,8,2007.0
1820000,3,4,2,1.0,158.0,8,1900.0
655000,1,2,2,1.0,83.0,8,2000.0
1350000,3,2,1,1.0,94.0,8,1900.0
1560000,3,3,2,2.0,131.0,8,1900.0
1060000,3,2,1,0.0,70.0,8,1910.0
1610000,1,2,2,2.0,104.0,8,2007.0
1101000,3,2,1,0.0,71.0,8,1910.0
880000,3,2,1,2.0,83.0,8,1980.0
1080000,3,2,1,0.0,70.0,8,1910.0
1115000,3,2,1,0.0,76.0,8,1900.0
516000,1,2,1,1.0,70.0,8,2004.0
1753000,3,3,2,1.0,153.0,8,1910.0
900000,3,2,1,0.0,70.0,8,1900.0
1670000,3,3,2,1.0,169.0,8,1880.0
1402000,3,3,1,0.0,106.0,8,1900.0
1570000,3,3,2,1.0,211.0,8,1999.0
1150000,3,2,1,0.0,90.0,8,1910.0
1384000,3,3,1,0.0,100.0,8,1905.0
655000,1,2,1,1.0,86.0,8,2006.0
456000,1,1,1,1.0,63.0,8,2007.0
520000,1,2,1,1.0,70.0,8,2005.0
470000,1,1,1,1.0,62.0,8,2000.0
600000,1,2,1,1.0,72.0,8,1996.0
670000,1,2,1,1.0,71.0,8,2006.0
1400000,3,2,1,1.0,102.0,8,1934.0
1520000,3,3,2,1.0,160.0,8,2016.0
600000,1,1,1,1.0,63.0,8,2010.0
950000,2,3,2,2.0,134.0,8,2012.0
1350000,3,3,1,1.0,138.0,8,1990.0
735000,1,2,1,1.0,100.0,8,2000.0
400000,1,1,1,1.0,64.0,8,2000.0
900000,1,2,1,2.0,94.0,8,1997.0
1380000,3,3,1,0.0,134.0,8,1890.0
1080000,3,3,1,2.0,95.0,8,1910.0
342000,1,1,1,1.0,34.0,8,1960.0
950000,3,2,1,1.0,121.0,8,2000.0
781000,1,2,1,1.0,73.0,8,1930.0
549800,1,1,1,1.0,51.0,8,2012.0
492000,1,1,1,1.0,45.0,8,1888.0
500500,1,1,1,1.0,64.0,8,1945.0
1400000,1,3,2,2.0,136.0,8,1920.0
685000,1,3,2,1.0,92.0,8,1996.0
710000,1,3,1,1.0,114.0,8,1900.0
330000,1,1,1,1.0,51.0,8,1970.0
1245000,2,3,2,1.0,134.0,8,2000.0
1182500,3,2,1,0.0,72.0,8,1900.0
1303000,3,2,1,0.0,160.0,8,1900.0
482500,1,1,1,1.0,50.0,8,1970.0
585000,1,2,1,1.0,87.0,8,1960.0
1106000,3,2,1,1.0,135.0,8,2005.0
1590000,3,2,1,2.0,107.0,8,1930.0
1055000,3,2,1,0.0,85.0,8,1900.0
1100000,3,3,1,1.0,99.0,8,2001.0
530000,1,2,1,1.0,76.0,8,1888.0
1500000,3,2,1,2.0,108.0,8,1930.0
841000,1,2,2,1.0,101.0,8,1850.0
570000,1,2,1,1.0,78.0,8,2004.0
560000,1,2,1,1.0,71.0,8,2000.0
815000,3,2,1,0.0,71.0,8,1880.0
910000,3,2,1,1.0,71.0,8,1930.0
1450000,2,3,2,3.0,98.0,8,1995.0
1540000,2,2,2,1.0,104.0,8,1945.0
1811000,3,3,2,1.0,125.0,8,1890.0
1180000,3,2,1,0.0,215.0,8,1900.0
1720000,3,3,2,2.0,200.0,8,1999.0
1050000,3,3,2,1.0,130.0,8,1995.0
1582000,3,2,1,0.0,122.0,8,1915.0
681000,1,2,2,1.0,95.0,8,1995.0
1305000,3,2,1,1.0,79.0,8,1900.0
1255000,3,3,1,1.0,124.0,8,1910.0
2180000,3,3,2,2.0,153.0,8,1890.0
1720000,3,3,2,1.0,163.0,8,1900.0
1220000,3,3,2,1.0,100.0,8,1900.0
1612000,3,3,2,0.0,139.0,8,1900.0
1250000,3,3,1,2.0,141.0,5,1980.0
930000,3,4,2,2.0,180.0,5,1920.0
751000,3,3,1,0.0,3.0,5,1950.0
715000,2,2,1,1.0,121.0,5,2009.0
837000,3,2,1,3.0,96.0,5,1950.0
950000,3,3,1,2.0,180.0,5,1918.0
496000,1,3,1,1.0,98.0,5,1990.0
850000,3,2,1,1.0,102.0,5,1940.0
540000,3,2,1,2.0,97.0,5,2005.0
1150000,3,3,1,2.0,143.0,5,1910.0
615000,3,3,1,2.0,87.0,5,1950.0
735000,3,3,1,2.0,94.0,5,1950.0
810000,3,4,2,2.0,151.0,5,1950.0
600000,3,2,1,2.0,106.0,5,2005.0
1650000,3,3,1,2.0,129.0,5,1890.0
600000,3,3,1,3.0,101.0,5,1950.0
722000,3,2,1,1.0,88.0,5,1955.0
1260000,3,4,3,2.0,150.0,5,1950.0
485000,1,2,1,1.0,73.0,5,1965.0
690000,3,3,1,1.0,92.0,5,1960.0
1065000,3,2,1,3.0,114.0,5,1910.0
1200000,3,3,1,1.0,120.0,5,1965.0
530000,1,2,1,1.0,74.0,5,1970.0
900000,3,3,1,1.0,147.0,5,1965.0
700000,3,2,1,1.0,85.0,5,1910.0
920000,3,2,2,2.0,97.0,5,1935.0
980000,3,3,2,1.0,121.0,5,1930.0
886000,3,2,1,2.0,92.0,5,1950.0
1080000,3,3,1,1.0,189.0,5,1925.0
1400000,3,4,2,2.0,217.0,5,1925.0
660000,2,2,1,1.0,90.0,5,2013.0
436000,1,2,1,1.0,65.0,5,1980.0
876000,3,2,1,2.0,85.0,5,1950.0
910000,3,2,2,1.0,103.0,5,1950.0
714000,2,3,2,2.0,115.0,5,2005.0
770000,3,2,2,1.0,129.0,5,2013.0
810000,3,3,1,1.0,97.0,5,1930.0
1127000,3,3,2,2.0,140.0,5,1940.0
780000,3,2,1,1.0,72.0,5,1950.0
986000,3,2,1,1.0,139.0,5,1940.0
300000,1,1,1,1.0,67.0,5,2005.0
890000,3,2,1,3.0,95.0,5,1950.0
425000,1,2,2,1.0,69.0,5,2010.0
515000,1,2,1,1.0,60.0,5,2005.0
1040000,3,3,1,2.0,121.0,5,1940.0
890000,3,3,1,2.0,100.0,5,1950.0
790000,3,2,1,1.0,100.0,5,1925.0
860000,3,2,2,1.0,138.0,5,1925.0
630000,3,2,1,1.0,82.0,5,1940.0
875000,3,4,1,2.0,147.0,5,1940.0
923000,3,3,1,0.0,118.0,5,1920.0
920000,3,4,1,1.0,184.0,5,1920.0
871000,3,4,2,1.0,150.0,5,1950.0
950000,3,4,2,1.0,140.0,5,2005.0
870000,3,4,1,2.0,117.0,5,1890.0
1186000,3,3,1,1.0,83.0,5,1960.0
610000,1,2,1,1.0,79.0,5,1970.0
1162500,3,3,2,2.0,123.0,5,1920.0
1142500,3,4,1,2.0,160.0,5,1970.0
930000,3,3,1,2.0,143.0,5,1950.0
875000,3,3,2,1.0,119.0,5,1950.0
840000,3,4,1,2.0,120.0,5,1950.0
750000,3,3,3,2.0,127.0,5,2005.0
750000,3,4,2,2.0,150.0,5,1950.0
475000,1,3,1,1.0,107.0,5,1990.0
415000,1,2,1,1.0,84.0,5,2012.0
731000,3,3,1,2.0,138.0,5,1950.0
352000,1,2,1,1.0,62.0,5,2012.0
723000,3,3,1,1.0,86.0,5,1950.0
336000,1,2,1,1.0,67.0,5,1970.0
685000,3,3,1,1.0,85.0,5,1955.0
490000,2,2,1,1.0,84.0,5,2014.0
805000,3,3,1,2.0,118.0,5,1930.0
535000,3,2,1,1.0,92.0,5,2014.0
510000,3,3,1,2.0,135.0,5,1965.0
651000,3,3,2,3.0,114.0,5,1950.0
365000,3,2,1,1.0,83.0,5,1960.0
405000,1,2,1,1.0,94.0,5,2009.0
620500,2,3,2,1.0,117.0,5,2011.0
260000,3,1,1,1.0,80.0,5,2000.0
625000,3,3,2,1.0,186.0,5,2003.0
427500,1,2,1,1.0,84.0,5,1980.0
851000,3,4,2,2.0,244.0,5,2006.0
998000,3,3,2,3.0,153.0,5,1950.0
1030000,3,4,2,3.0,190.0,5,1935.0
410000,1,2,1,1.0,61.0,5,2004.0
1015000,3,4,1,1.0,135.0,5,1920.0
915000,3,3,3,2.0,153.0,5,1960.0
380000,1,2,1,1.0,70.0,5,1980.0
530000,2,3,2,1.0,130.0,5,2008.0
592000,2,3,1,1.0,160.0,5,2016.0
440000,1,2,1,2.0,83.0,5,1980.0
650000,3,3,1,3.0,114.0,5,1960.0
416000,2,2,1,1.0,70.0,5,2000.0
301000,1,3,1,1.0,63.0,5,1970.0
865000,3,3,1,3.0,110.0,5,1950.0
650000,3,3,1,1.0,98.0,5,1950.0
401000,1,2,1,1.0,77.0,5,1965.0
491000,1,2,1,1.0,93.0,5,1970.0
555000,3,2,1,2.0,92.0,5,1970.0
350000,2,2,1,1.0,72.0,5,2016.0
540000,3,3,2,2.0,146.0,5,2003.0
682000,3,3,1,1.0,103.0,5,1970.0
380000,2,2,1,1.0,85.0,5,2010.0
350000,1,1,1,2.0,45.0,5,2009.0
495000,2,2,1,1.0,73.0,5,2013.0
500000,1,3,1,1.0,109.0,5,1960.0
350000,1,2,1,1.0,67.0,5,1970.0
335000,1,2,1,1.0,54.0,5,2012.0
546000,3,3,1,2.0,84.0,5,1960.0
400000,1,3,1,1.0,97.0,5,1970.0
360000,1,2,1,1.0,65.0,5,2010.0
410000,3,3,1,1.0,105.0,5,1960.0
836000,3,2,1,1.0,121.0,5,1970.0
440000,1,2,1,2.0,83.0,5,1980.0
376000,1,2,1,1.0,77.0,5,1970.0
323000,1,2,1,1.0,65.0,5,1960.0
530000,2,2,1,1.0,106.0,5,2007.0
786000,3,4,3,1.0,174.0,5,2013.0
390000,1,2,1,1.0,74.0,5,1980.0
650000,3,3,1,2.0,92.0,5,1960.0
800000,3,3,2,3.0,159.0,5,1955.0
330000,1,2,1,1.0,64.0,5,1970.0
539000,3,3,1,1.0,114.0,5,1960.0
622500,3,3,1,1.0,94.0,5,1960.0
767500,3,4,2,2.0,129.0,5,2017.0
780000,3,3,1,2.0,125.0,5,1920.0
668000,3,3,2,1.0,149.0,5,1965.0
470000,1,3,1,2.0,97.0,5,1970.0
655000,3,3,2,2.0,137.0,5,1970.0
440000,1,2,1,1.0,93.0,5,1980.0
703000,3,3,2,1.0,120.0,5,1960.0
424000,1,2,1,1.0,81.0,5,1980.0
613000,3,3,1,2.0,149.0,5,1985.0
475000,3,3,1,1.0,133.0,5,1970.0
950000,3,3,2,2.0,120.0,5,1920.0
730000,3,4,1,2.0,152.0,5,1970.0
905000,3,3,1,2.0,121.0,5,1960.0
480000,1,2,2,1.0,145.0,5,2010.0
767000,3,3,1,2.0,96.0,5,1950.0
450000,1,3,1,2.0,108.0,5,2002.0
921500,3,3,2,1.0,177.0,5,1950.0
490000,2,2,1,1.0,91.0,5,2013.0
787000,3,3,1,1.0,118.0,5,1940.0
300000,1,2,1,1.0,55.0,5,2014.0
335000,1,2,1,1.0,54.0,5,2012.0
475000,1,3,1,2.0,100.0,5,2010.0
440000,1,2,1,1.0,87.0,5,2007.0
216000,1,1,1,1.0,45.0,5,1970.0
220000,1,1,1,1.0,45.0,5,1970.0
340000,1,2,1,1.0,80.0,5,1975.0
395000,3,1,1,1.0,50.0,5,2014.0
790000,3,2,1,1.0,97.0,5,1950.0
601000,3,3,1,2.0,102.0,5,1965.0
300000,1,2,1,1.0,62.0,5,1970.0
420000,2,2,1,2.0,107.0,5,2003.0
882500,3,3,2,2.0,135.0,5,1940.0
793000,3,3,1,2.0,128.0,5,1950.0
550000,3,3,2,2.0,128.0,5,2006.0
433000,1,2,1,1.0,72.0,5,2012.0
680000,3,2,1,1.0,92.0,5,1960.0
851000,3,3,1,1.0,101.0,5,1960.0
784000,3,3,1,2.0,162.0,5,1970.0
1186000,3,4,1,2.0,188.0,5,1940.0
885000,3,4,2,2.0,141.0,5,1950.0
610000,3,2,1,2.0,103.0,5,1970.0
680000,3,4,1,2.0,134.0,5,1960.0
390000,1,2,1,1.0,65.0,5,2012.0
937000,3,2,1,1.0,103.0,5,1950.0
1260000,3,3,1,0.0,81.0,5,1900.0
795250,1,2,1,2.0,85.0,5,1997.0
582000,1,2,1,1.0,75.0,5,2001.0
370000,1,1,1,1.0,38.0,5,1950.0
421000,1,1,1,1.0,57.0,5,2012.0
479000,1,2,1,1.0,62.0,5,1970.0
655000,1,2,1,1.0,69.0,5,2005.0
561000,1,2,1,1.0,66.0,5,2013.0
635000,1,2,2,1.0,76.0,5,2003.0
1010000,3,3,1,1.0,105.0,5,1900.0
1025000,3,2,1,1.0,92.0,5,1900.0
550000,1,2,1,2.0,68.0,5,2000.0
1375000,3,4,2,2.0,158.0,5,2007.0
1506000,3,2,2,1.0,131.0,5,1920.0
1350000,3,3,1,2.0,116.0,5,1940.0
405000,1,1,1,1.0,53.0,5,2005.0
327000,1,1,1,1.0,43.0,5,2012.0
1474000,3,3,1,0.0,94.0,5,1900.0
1555000,3,3,1,0.0,115.0,5,1900.0
500000,1,1,1,1.0,52.0,5,2013.0
345000,1,1,1,1.0,45.0,5,2012.0
1275000,3,3,1,2.0,128.0,5,1900.0
1150000,3,3,1,0.0,92.0,5,1900.0
950000,3,4,1,0.0,124.0,5,1890.0
270000,3,2,1,1.0,60.0,5,2004.0
439000,1,1,1,1.0,56.0,5,2011.0
695000,1,2,1,2.0,68.0,5,1997.0
512000,1,2,1,1.0,61.0,5,1970.0
855000,2,2,1,1.0,115.0,5,1970.0
1040000,1,2,2,2.0,95.0,5,2013.0
342000,1,1,1,1.0,1.0,5,1970.0
681000,1,1,1,1.0,50.0,5,2004.0
900000,3,2,1,0.0,63.0,5,1900.0
1250000,3,3,2,1.0,126.0,5,2010.0
990000,3,2,1,1.0,75.0,5,1900.0
1189000,3,2,1,0.0,110.0,5,1900.0
1220000,3,2,1,1.0,88.0,5,1900.0
1100000,3,3,1,0.0,81.0,5,1915.0
450000,1,2,1,1.0,66.0,5,2000.0
1074000,3,3,1,0.0,140.0,5,1900.0
1430000,2,2,2,2.0,125.0,5,2004.0
1465000,3,3,2,2.0,170.0,5,1993.0
391000,1,2,1,1.0,51.0,5,1965.0
930000,2,2,1,1.0,85.0,5,2004.0
1182000,3,3,1,1.0,110.0,5,1920.0
777500,3,2,1,1.0,76.0,5,1900.0
1115000,3,3,2,2.0,120.0,5,1980.0
760000,1,3,2,1.0,120.0,5,2005.0
640000,1,2,1,2.0,69.0,5,2000.0
1420000,3,3,1,0.0,119.0,5,1890.0
390000,1,1,1,1.0,40.0,5,2011.0
380000,1,1,1,1.0,44.0,5,2012.0
680000,1,2,1,1.0,52.0,5,2012.0
1081000,2,2,1,1.0,115.0,5,1995.0
860000,3,2,2,0.0,95.0,5,2000.0
905000,3,2,1,0.0,54.0,5,1920.0
691000,1,2,2,1.0,85.0,5,2008.0
1088000,3,3,3,2.0,120.0,5,1915.0
911000,2,3,2,1.0,110.0,5,2000.0
638000,1,2,2,1.0,77.0,5,2008.0
900000,3,3,3,1.0,60.0,5,2009.0
1695000,3,3,1,3.0,118.0,5,1900.0
1365000,3,3,1,1.0,110.0,5,1935.0
1045000,3,2,1,2.0,90.0,5,1900.0
1591000,3,4,2,1.0,145.0,5,1900.0
1275000,3,3,2,1.0,95.0,5,1900.0
1510000,3,4,2,0.0,171.0,5,1900.0
1550000,3,3,2,1.0,76.0,5,1900.0
